StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	PopLSA	TotStaff	TotInc	BookVol	Visits	TotCirc	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
CT	CT0071	BRAINERDMEMORIALLIBRARY	920SAYBROOKRD.	HADDAM	6438	1136	MIDDLESEX	8603452204	WWW.BRAINERDLIBRARY.LIONINC.ORG	7743	5.26	338459	36656	46598	46587	10	6680	-72.51412	41.47883	164794	41	2
CT	CT0072	HAMDENLIBRARYSYSTEM	2901DIXWELLAVE.	HAMDEN	6518	3194	NEWHAVEN	2032872686	WWW.HAMDENLIBRARY.ORG	57944	29	1807639	204820	322028	422434	34	30624	-72.905026	41.38347	846101	21	3
CT	CT0073	HARTFORDPUBLICLIBRARY	500MAINST.	HARTFORD	6103	3075	HARTFORD	8606956300	WWW.HPLCT.ORG	124699	113.13	9591757	413482	926303	555137	237	345648	-72.674321	41.76253	877312	12	1
CT	CT0075	HARWINTONPUBLICLIBRARY	80BENTLEYDRIVE	HARWINTON	6791	2223	LITCHFIELD	8604859113	WWW.HARWINTONPL.ORG	5600	3.38	164430	36245	25778	50919	3	970	-73.069297	41.76456	187745	41	5
CT	CT0076	DOUGLASLIBRARYOFHEBRON	22MAINST.	HEBRON	6248	1515	TOLLAND	8602289312	WWW.DOUGLASLIBRARY.ORG	9238	6.8	389370	35886	110918	98666	17	11000	-72.364051	41.65858	148406	41	2
CT	CT0077	KENTLIBRARYASSOCIATION	32NORTHMAINST.	KENT	6757	127	LITCHFIELD	8609273761	WWW.KENTMEMORIALLIBRARY.ORG	2970	3.82	286794	26612	34686	30334	7	4025	-73.475688	41.72652	187745	41	5
CT	CT0078	KILLINGLYPUBLICLIBRARY	25WESTCOTTRD.	DANIELSON	6239	2823	WINDHAM	8607795383	WWW.KILLINGLYPUBLICLIBRARY.ORG	17679	12.9	605734	70869	77865	106023	7	8324	-71.877784	41.80931	117345	31	2
CT	CT0079	KILLINGWORTHLIBRARY	301ROUTE81	KILLINGWORTH	6419	725	MIDDLESEX	8606632000	WWW.KILLINGWORTHLIBRARY.ORG	6438	3.76	298411	27090	36649	69594	5	11435	-72.56599	41.3652	164794	41	2
CT	CT0080	JONATHANTRUMBULLLIBRARY	580EXETERRD.	LEBANON	6249	145	NEWLONDON	8606427763	WWW.LEBANONCTLIBRARY.ORG	7319	3.94	261222	43791	52600	68970	8	1169	-72.212698	41.63625	264519	41	2
CT	CT0081	LEDYARDPUBLICLIBRARIES	718COLONELLEDYARDHIGHWAY	LEDYARD	6339	1536	NEWLONDON	8604649912	WWW.LIONINC.ORG/LEDYARD	15100	13.3	598603	72962	80014	171317	11	11577	-72.015185	41.43929	264519	41	2
CT	CT0082	GILBERTLIBRARY	38MAINST.	NORTHFIELD	6778	2518	LITCHFIELD	8602838176	-3	8750	0	26600	9613	2675	2826	1	9551	-73.107437	41.69688	187745	21	5
CT	CT0083	OLIVERWOLCOTTLIBRARY	160SOUTHST.	LITCHFIELD	6759	187	LITCHFIELD	8605678030	WWW.OWLIBRARY.ORG	8750	6.53	501974	54752	71065	102920	10	57490	-73.187284	41.74122	187745	31	5
CT	CT0084	LYMEPUBLICLIBRARY	482HAMBURGRD.	LYME	6371	3110	NEWLONDON	8604342272	WWW.LYMEPL.ORG	2083	2.87	166758	24323	10220	16689	6	3116	-72.336206	41.414	264519	41	2
CT	CT0085	E.C.SCRANTONMEMORIALLIBRARY	801BOSTONPOSTRD.	MADISON	6443	631	NEWHAVEN	2032457365	M	18791	13.35	1275690	101836	165987	313385	13	53705	-72.594495	41.27971	846101	21	2
CT	CT0086	MANCHESTERPUBLICLIBRARY	586MAINST.	MANCHESTER	6040	5104	HARTFORD	8606432471	M	55738	33.9	2827082	201573	394047	797056	16	74289	-72.521513	41.77483	877312	21	1
CT	CT0087	MANSFIELDPUBLICLIBRARY	54WARRENVILLERD.	MANSFIELD	6250	206	TOLLAND	8604232501	WWW.BIBLIO.ORG/MANSFIELD	24779	9.31	656317	74046	94906	236711	9	12927	-72.196211	41.76848	148406	41	2
CT	CT0088	RICHMONDMEMORIALLIBRARY	15SCHOOLDR.	MARLBOROUGH	6447	387	HARTFORD	8602956210	WWW.RICHMONDLIBRARY.INFO	6321	5.83	353711	35704	68178	134344	6	5460	-72.457683	41.62931	877312	41	2
CT	CT0089	MERIDENPUBLICLIBRARY	105MILLERST.	MERIDEN	6450	4285	NEWHAVEN	2032382344	WWW.MERIDENLIBRARY.ORG	59552	25.5	1980035	235049	250000	191651	25	71042	-72.797061	41.53796	846101	21	5
CT	CT0090	MIDDLEBURYPUBLICLIBRARY	30CRESTRD.	MIDDLEBURY	6762	2416	NEWHAVEN	2037582634	WWW.BIBLIO.ORG/MIDDLEBURY	7146	5.65	412972	59314	57000	103113	16	35000	-73.118904	41.52927	846101	22	5
CT	CT0091	LEVIE.COELIBRARY	414MAINST.	MIDDLEFIELD	6455	1207	MIDDLESEX	8603493857	M	4276	5.5	306310	22546	30250	48667	5	2700	-72.711163	41.51694	164794	41	3
CT	CT0092	RUSSELLLIBRARY	123BROADST.	MIDDLETOWN	6457	3350	MIDDLESEX	8603472528	WWW.RUSSELLLIBRARY.ORG	47528	42.2	2880245	157335	280301	606495	44	52560	-72.652048	41.55996	164794	13	3
CT	CT0093	MILFORDPUBLICLIBRARY	57NEWHAVENAVE.	MILFORD	6460	3308	NEWHAVEN	2037833399	WWW.MILFORDLIBRARY.ORG	55127	14.97	1560022	126070	145073	258960	9	18389	-73.055183	41.22277	846101	13	3
CT	CT0094	EDITHWHEELERMEMORIALLIBRARY	733MONROETURNPIKE	MONROE	6468	1823	FAIRFIELD	2034522850	WWW.EWML.ORG	19599	12.9	715936	77018	115560	226523	28	10573	-73.207115	41.33098	895030	21	4
CT	CT0095	RAYMONDLIBRARY	832RAYMONDHILLRD.	OAKDALE	6370	1321	NEWLONDON	8608489943	M	19660	1.75	77545	21213	12376	32103	1	440	-72.153501	41.47987	264519	41	2
CT	CT0096	MORRISPUBLICLIBRARY	4NORTHST.	MORRIS	6763	85	LITCHFIELD	8605647440	WWW.TOWNOFMORRISCT.ORG	2381	2.23	92981	13556	11100	16150	3	1040	-73.199503	41.6841	187745	41	5
CT	CT0097	HOWARDWHITTEMOREMEMORIALLIBRARY	243CHURCHST.	NAUGATUCK	6770	4198	NEWHAVEN	2037294591	WWW.BIBLIO.ORG/WHITTEMORE	31933	10.4	828616	62557	142421	94287	11	17112	-73.055087	41.49157	846101	22	3
CT	CT0098	NEWBRITAINPUBLICLIBRARY	20HIGHST.	NEWBRITAIN	6051	4226	HARTFORD	8602243155	WWW.NBPL.INFO	70855	42.76	2819445	204657	306400	399119	30	37775	-72.78527	41.66787	877312	21	5
CT	CT0099	NEWCANAANLIBRARY	151MAINST.	NEWCANAAN	6840	5595	FAIRFIELD	2035945000	WWW.NEWCANAANLIBRARY.ORG	19976	28	2316346	166202	476000	478791	29	44956	-73.491757	41.1458	895030	21	4
CT	CT0100	NEWFAIRFIELDFREEPUBLICLIBRARY	2BRUSHHILLRD.	NEWFAIRFIELD	6812	1825	FAIRFIELD	2033125679	WWW.NEWFAIRFIELDLIBRARY.ORG/	14248	8.87	470346	50632	112280	159301	11	12000	-73.485932	41.46579	895030	22	5
CT	CT0101	BAKERVILLELIBRARY,INC.	6MAPLEHOLLOWRD.	NEWHARTFORD	6057	3016	LITCHFIELD	8604828806	WWW.BAKERVILLELIBRARY.ORG/	6794	1.04	54891	15778	25493	25493	2	550	-73.030208	41.83146	187745	41	1
CT	CT0102	LICIA&MASONBEEKLEYCOMMUNITYLIBRARY	10CENTRALAVE.	NEWHARTFORD	6057	247	LITCHFIELD	8603797235	WWW.BEEKLEYLIBRARY.ORG	6794	3.72	317784	45741	62500	74403	8	4432	-72.980059	41.87847	187745	41	1
CT	CT0103	NEWHAVENFREEPUBLICLIBRARY	133ELMST.	NEWHAVEN	6510	2003	NEWHAVEN	2039468130	M	124220	47.95	4317560	480446	746170	324383	187	121012	-72.925208	41.30869	846101	12	3
CT	CT0104	LUCYROBBINSWELLESLIBRARY	95CEDARST.	NEWINGTON	6111	2645	HARTFORD	8606658700	WWW.NEWINGTONCT.GOV/LIBRARY	29586	22.35	1838583	135720	257929	410115	24	26273	-72.728474	41.69752	877312	21	1
CT	CT0105	PUBLICLIBRARYOFNEWLONDON	63HUNTINGTONST.	NEWLONDON	6320	6194	NEWLONDON	8604471411	WWW.LIONINC.ORG/NEWLONDON	25979	13	706000	77718	156000	172049	8	29568	-72.099541	41.35499	264519	13	2
CT	CT0106	NEWMILFORDPUBLICLIBRARY	24MAINST.	NEWMILFORD	6776	2882	LITCHFIELD	8603551191	WWW.BIBLIO.ORG/NEWMILFORD	28694	17	1141591	101841	197436	274743	11	20060	-73.41109	41.57852	187745	22	5
CT	CT0107	CYRENIUSH.BOOTHLIBRARY	25MAINST.	NEWTOWN	6470	2175	FAIRFIELD	2034264533	WWW.CHBOOTHLIBRARY.ORG	27034	14	1135561	101836	179400	261435	19	42343	-73.30808	41.41239	895030	22	5
CT	CT0108	NORFOLKLIBRARY	9GREENWOODSROADEAST	NORFOLK	6058	605	LITCHFIELD	8605425075	WWW.NORFOLKLIBRARY.ORG	1678	3.87	383910	34793	25615	36343	3	3764	-73.198981	41.9893	187745	42	5
CT	CT0109	NORTHBRANFORDLIBRARYDEPARTMENT	1720FOXONRD.	NORTHBRANFORD	6471	258	NEWHAVEN	2033156020	WWW.LEAPLIBRARIES.ORG/NBRANFORD	14478	8.8	555781	58920	39840	96197	6	2857	-72.765018	41.32876	846101	21	3
CT	CT0110	DOUGLASLIBRARY	108MAINST.	NORTHCANAAN	6018	508	LITCHFIELD	8608247863	WWW.DOUGLASLIBRARYCANAAN.ORG	3388	2	110132	16992	15000	22291	4	1668	-73.330077	42.02724	187745	42	5
CT	CT0111	NORTHHAVENMEMORIALLIBRARY	17ELMST.	NORTHHAVEN	6473	2595	NEWHAVEN	2032395803	WWW.LEAPLIBRARIES.ORG/NHAVEN	24077	14.17	947961	101870	84396	186692	25	24600	-72.863695	41.38743	846101	21	3
CT	CT0112	WHEELERLIBRARY	101MAINST.	NORTHSTONINGTON	6359	217	NEWLONDON	8605350383	WWW.WHEELERLIBRARY.ORG	5209	6	121770	33039	80210	47340	4	6396	-71.88413	41.44049	264519	41	2
CT	CT0113	EASTNORWALKLIBRARY	51VANZANTST.	NORWALK	6855	1997	FAIRFIELD	2038380408	M	84344	4	132853	439400	8346	13381	5	123262	-73.406167	41.10164	895030	13	4
CT	CT0114	NORWALKPUBLICLIBRARY	1BELDENAVE.	NORWALK	6850	3303	FAIRFIELD	2038992780	WWW.NORWALKLIB.ORG	84344	83	3258506	220490	425883	531358	62	98586	-73.415119	41.1169	895030	13	4
CT	CT0115	ROWAYTONLIBRARY	33HIGHLANDAVE.	NORWALK	6853	1511	FAIRFIELD	2038385038	WWW.ROWAYTON.ORG	84344	3.15	223270	22925	20100	36172	4	5010	-73.436483	41.06541	895030	13	4
CT	CT0116	OTISLIBRARY	261MAINST.	NORWICH	6360	5834	NEWLONDON	8608892365	WWW.OTISLIBRARYNORWICH.ORG	36408	20.92	1199615	64305	179000	148102	30	80844	-72.07355	41.52448	264519	13	2
CT	CT0117	OLDLYME-PHOEBEGRIFFINNOYESLIBRARY	2LIBRARYLANE	OLDLYME	6371	2302	NEWLONDON	8604341684	WWW.OLDLYME.LIONINC.ORG	7427	6.35	557273	43271	36850	71509	14	10580	-72.329433	41.31604	264519	22	2
CT	CT0118	ACTONPUBLICLIBRARY	60OLDBOSTONPOSTRD.	OLDSAYBROOK	6475	2214	MIDDLESEX	8603953185	WWW.OLDSAYBROOKCT.ORG/PAGES/OLDSAYBROOKCT_LIBRARY/INDEX	10581	9.72	642141	69210	218047	289008	19	23246	-72.380204	41.28804	164794	21	2
CT	CT0119	CASEMEMORIALLIBRARY	176TYLERCITYRD.	ORANGE	6477	2498	NEWHAVEN	2038912170	WWW.CASEMEMORIALLIBRARY.ORG	13878	11.08	602006	100570	90061	135707	27	13458	-73.024439	41.2792	846101	21	3
CT	CT0120	OXFORDPUBLICLIBRARY	486OXFORDRD.	OXFORD	6478	1297	NEWHAVEN	2038886944	WWW.BIBLIO.ORG/OXFORD	12333	4.65	212766	28120	16000	38294	4	4800	-73.121457	41.43818	846101	21	4
CT	CT0121	ALDRICHFREEPUBLICLIBRARY	299MAINST.	MOOSUP	6354	1249	WINDHAM	8605648760	WWW.ALDRICHLIBRARY.ORG	15447	1.06	53653	14271	6734	9134	4	2400	-71.874464	41.71899	117345	41	2
CT	CT0122	PLAINFIELDPUBLICLIBRARY	39RAILROADAVE.	PLAINFIELD	6374	286	WINDHAM	8605644407	-3	15447	9	563327	63909	95324	140170	12	17027	-71.919155	41.6799	117345	31	2
CT	CT0123	CENTRALVILLAGEPUBLICLIBRARY	51BLACKHILLRD.	PLAINFIELD	6332	158	WINDHAM	2035647753	-3	15447	1	563327	63909	95324	3443	1	17027	-71.921577	41.7178	117345	31	2
CT	CT0124	PLAINVILLEPUBLICLIBRARY	56EASTMAINST.	PLAINVILLE	6062	1934	HARTFORD	8607931446	WWW.PLAINVILLELIBRARY.ORG	17312	9.9	655560	92416	115370	169420	14	24631	-72.86532	41.67183	877312	21	5
CT	CT0125	PLYMOUTHLIBRARYASSOCIATION	692MAINST.	PLYMOUTH	6782	1497	LITCHFIELD	8602835977	WWW.PLYMOUTHCT.US/LIBRARY.HTM#PLYLIB	12164	0	21931	9654	77183	1369	1	15102	-73.052016	41.67195	187745	41	5
CT	CT0126	TERRYVILLEPUBLICLIBRARY	238MAINST.	TERRYVILLE	6786	1497	LITCHFIELD	8605823121	WWW.TERRYVILLEPL.INFO	12164	7.49	312102	58223	73000	61196	12	8500	-73.01303	41.679	187745	21	5
CT	CT0127	POMFRETPUBLICLIBRARY	449POMFRETST.	POMFRET	6258	91	WINDHAM	8609283475	WWW.POMFRETLIBRARY.ORG	4173	1.46	91773	17475	5010	13840	3	1000	-71.959754	41.89741	117345	41	2
CT	CT0128	ABINGTONSOCIALLIBRARY	536HAMPTONRD.	ABINGTON	6230	118	WINDHAM	8609740415	WWW.POMFRETCT.ORG/LIBRARY.HTML	4173	3	146956	23162	24587	32483	5	3970	-72.007785	41.85898	117345	42	2
CT	CT0129	PORTLANDPUBLICLIBRARY	20FREESTONEAVE.	PORTLAND	6480	1818	MIDDLESEX	8603426770	WWW.PORTLANDLIBRARYCT.ORG	9595	8.57	645458	70256	89606	146939	8	12853	-72.637778	41.57394	164794	21	1
CT	CT0130	PRESTONPUBLICLIBRARY	389ROUTE2	PRESTON	6365	8840	NEWLONDON	8608861010	WWW.PRESTONLIBRARY.ORG	4894	3	159392	26622	19068	31495	6	2127	-71.993569	41.48805	264519	41	2
CT	CT0131	PROSPECTPUBLICLIBRARY	17CENTERST.	PROSPECT	6712	2101	NEWHAVEN	2037583001	WWW.PROSPECTCT.COM/LIBRARY	9282	5.25	251159	38643	31180	80552	8	4280	-72.9779	41.50116	846101	22	3
CT	CT0132	PUTNAMPUBLICLIBRARY	225KENNEDYDR.	PUTNAM	6260	1628	WINDHAM	8609636826	WWW.PUTNAMLIBRARY.ORG	9325	6.3	422409	35423	59895	64502	7	16270	-71.90845	41.919	117345	21	2
CT	CT0133	MARKTWAINLIBRARY	RTE53ANDDIAMONDHILLRD	REDDING	6875	9	FAIRFIELD	2039382545	WWW.MARKTWAINLIBRARY.ORG	8919	6.8	605867	42082	68206	111084	10	8012	-73.400465	41.30015	895030	41	4
CT	CT0134	RIDGEFIELDLIBRARY	472MAINST.	RIDGEFIELD	6877	4504	FAIRFIELD	2034382282	WWW.RIDGEFIELDLIBRARY.ORG	24044	18.31	2101429	114490	398934	407540	26	31105	-73.498492	41.28309	895030	21	4
CT	CT0135	CORAJ.BELDENLIBRARY	33CHURCHST.	ROCKYHILL	6067	1515	HARTFORD	8602587621	M	18835	14.89	906654	55226	175733	282900	11	10595	-72.639077	41.66769	877312	21	1
CT	CT0136	MINORMEMORIALLIBRARY	23SOUTHST.	ROXBURY	6783	249	LITCHFIELD	8603502181	WWW.BIBLIO.ORG/ROXBURY	2344	2.88	145557	33939	18264	22124	2	2451	-73.307448	41.55333	187745	41	5
CT	CT0137	SALEMFREEPUBLICLIBRARY	264HARTFORDRD.	SALEM	6420	3808	NEWLONDON	8608591130	WWW.SALEM-CT-LIBRARY.ORG	6532	2.4	115177	20434	33800	56342	10	2600	-72.277024	41.49254	264519	41	2
CT	CT0138	SCOVILLEMEMORIALLIBRARY	38MAINST.	SALISBURY	6068	567	LITCHFIELD	8604352838	WWW.SCOVILLELIBRARY.ORG	4047	7.12	437774	32562	74075	78589	8	3766	-73.420279	41.9863	187745	42	5
CT	CT0139	SCOTLANDPUBLICLIBRARY	21BROOKROAD	SCOTLAND	6264	286	WINDHAM	8604231492	-3	1724	0.95	50582	11648	7608	9518	7	1400	-72.102344	41.69793	117345	41	2
CT	CT0140	SEYMOURPUBLICLIBRARY	46CHURCHST.	SEYMOUR	6483	1612	NEWHAVEN	2038883903	WWW.SEYMOURPUBLICLIBRARY.ORG	16249	6.15	546239	68255	130895	84968	6	8601	-73.079498	41.39646	846101	21	3
CT	CT0141	HOTCHKISSLIBRARY	10UPPERMAINST.	SHARON	6069	277	LITCHFIELD	8603645041	WWW.HOTCHKISSLIBRARY.ORG	3058	5	180083	12545	18040	19803	3	1410	-73.476799	41.87769	187745	42	5
CT	CT0142	PLUMBMEMORIALLIBRARY	65WOOSTERST.	SHELTON	6484	6053	FAIRFIELD	2039241580	WWW.PLUMBLIBRARY.ORG	40217	19.36	1206322	147348	174760	264514	16	24349	-73.098193	41.31932	895030	21	4
CT	CT0143	SHERMANLIBRARYASSN.	1SHERMANCENTER	SHERMAN	6784	40	FAIRFIELD	8603542455	WWW.BIBLIO.ORG/SHERMAN	4146	3	203985	24360	31000	43013	4	2310	-73.482281	41.5697	895030	41	5
CT	CT0144	SIMSBURYPUBLICLIBRARY	725HOPMEADOWST.	SIMSBURY	6070	2210	HARTFORD	8606587663	WWW.SIMSBURYLIBRARY.INFO	23660	17.98	1177259	126879	225000	332226	44	75950	-72.802645	41.8725	877312	21	5
CT	CT0145	SOMERSPUBLICLIBRARY	51NINTHDISTRICTRD.	SOMERS	6071	1913	TOLLAND	8607633501	WWW.SOMERSNOW.COM/LIBRARY	10888	5.7	403599	57114	60500	81760	11	20031	-72.463695	41.98136	148406	21	2
CT	CT0146	SOUTHBURYPUBLICLIBRARY	100POVERTYRD.	SOUTHBURY	6488	2212	NEWHAVEN	2032620626	WWW.SOUTHBURYLIBRARY.ORG	19722	13.01	669343	96573	184170	353198	21	31049	-73.219873	41.47924	846101	21	5
CT	CT0147	SOUTHINGTONPUBLICLIBRARY	255MAINST.	SOUTHINGTON	6489	2581	HARTFORD	8606280947	WWW.SOUTHINGTONLIBRARY.ORG	42249	17.04	1282378	104121	241600	302708	14	22478	-72.877822	41.59617	877312	21	1
CT	CT0148	SOUTHWINDSORPUBLICLIBRARY	1550SULLIVANAVE.	SOUTHWINDSOR	6074	2785	HARTFORD	8606441541	WWW.SOUTHWINDSORLIBRARY.ORG	26030	15.98	1328988	123810	202043	258692	22	48525	-72.554075	41.82834	877312	21	1
CT	CT0149	SPRAGUEPUBLICLIBRARY	76MAINST.	BALTIC	6330	162	NEWLONDON	8608223012	M	2986	1.25	55224	11960	7576	9526	7	2330	-72.084059	41.61646	264519	22	2
CT	CT0150	STAFFORDLIBRARYASSOCIATION	10LEVINTHALRUN	STAFFORD	6075	100	TOLLAND	8606842852	WWW.STAFFORDLIBRARY.ORG	11826	7.45	485691	45727	47401	81627	12	10494	-72.290697	41.98519	148406	31	2
CT	CT0151	FERGUSONLIBRARY	ONEPUBLICLIBRARYPLAZA	STAMFORD	6904	2317	FAIRFIELD	2039641000	WWW.FERGUSONLIBRARY.ORG	119483	62.4	8582236	455394	989139	981351	200	511413	-73.53903	41.04917	895030	12	4
CT	CT0152	STERLINGPUBLICLIBRARY	1183PLAINFIELDPIKE	ONECO	6373	158	WINDHAM	8605642692	-3	3657	1.7	77530	20803	6736	38984	6	1200	-71.812973	41.69305	117345	42	2
CT	CT0153	STONINGTONFREELIBRARY	20HIGHST.	STONINGTON	6378	232	NEWLONDON	8605350268	WWW.STONINGTONFREELIBRARY.ORG	18262	4.6	294497	35891	34335	57865	12	4395	-71.906662	41.33591	264519	22	2
CT	CT0154	STRATFORDLIBRARYASSOCIATION	2203MAINST.	STRATFORD	6615	5920	FAIRFIELD	2033854166	WWW.STRATFORDLIBRARY.ORG	49607	31.12	2890331	150077	267758	417256	20	37720	-73.130514	41.19071	895030	13	3
CT	CT0155	KENTMEMORIALLIBRARY	50NORTHMAINST.	SUFFIELD	6078	2117	HARTFORD	8606683896	WWW.SUFFIELD-LIBRARY.ORG	15127	6.9	475270	76080	135802	144418	14	16580	-72.651045	41.98184	877312	21	2
CT	CT0156	THOMASTONPUBLICLIBRARY	248MAINST.	THOMASTON	6787	1720	LITCHFIELD	8602834339	WWW.BIBLIO.ORG/THOMASTON	7922	5.57	358381	46581	70200	89177	12	8016	-73.07478	41.67295	187745	21	5
CT	CT0157	THOMPSONPUBLICLIBRARY	934RIVERSIDEDRIVE	NORTHGROSVENORDALE	6255	855	WINDHAM	8609239779	WWW.THOMPSONPUBLICLIBRARY.ORG	9324	8.18	391850	49814	57131	94448	8	4206	-71.898556	41.9854	117345	21	2
CT	CT0158	TOWNOFTOLLANDPUBLICLIBRARY	21TOLLANDGREEN	TOLLAND	6084	3028	TOLLAND	8608713620	WWW.TOLLAND.ORG/LIBRARY	14699	6.18	385382	63323	83698	138265	8	9474	-72.368017	41.87057	148406	41	2
CT	CT0159	TORRINGTONLIBRARYASSOCIATION	12DAYCOETONPLACE	TORRINGTON	6790	6399	LITCHFIELD	8604896684	TORRINGTONLIBRARY.ORG/	35931	11.46	612373	52033	67964	102589	3	10189	-73.122332	41.79973	187745	31	5
CT	CT0160	TRUMBULLLIBRARY	33QUALITYST.	TRUMBULL	6611	3189	FAIRFIELD	2034525197	WWW.TRUMBULLCT-LIBRARY.ORG	35028	25.92	1777592	150326	250801	441671	27	42001	-73.217489	41.25605	895030	21	4
CT	CT0161	UNIONFREEPUBLICLIBRARY	979BUCKLEYHIGHWAY	UNION	6076	4801	TOLLAND	8606844913	WWW.UNIONCONNECTICUT.ORG	753	0.65	34040	9168	7100	5781	1	10	-72.158525	41.99062	148406	42	2
CT	CT0162	ROCKVILLEPUBLICLIBRARY,INC.	52UNIONST.	VERNON	6066	1320	TOLLAND	8608755892	WWW.BIBLIO.ORG/ROCKVILLE	29672	11.32	815536	62172	122690	151129	6	9901	-72.452143	41.86698	148406	21	2
CT	CT0163	VOLUNTOWNPUBLICLIBRARY	107MAINST.	VOLUNTOWN	6483	1820	NEWLONDON	8603760485	WWW.GEOCITIES.COM/VLTNLIB	2609	1.7	83768	16524	10361	21611	4	3187	-71.869372	41.57292	264519	41	2
CT	CT0164	WALLINGFORDPUBLICLIBRARY	200NORTHMAINST.	WALLINGFORD	6492	3791	NEWHAVEN	2032656754	WWW.WALLINGFORD.LIONINC.ORG	44825	31	2634919	196566	300000	525869	48	48372	-72.816368	41.45689	846101	21	3
CT	CT0165	WARRENPUBLICLIBRARY	15SACKETTHILLRD.	WARREN	6754	1713	LITCHFIELD	8608682195	WWW.WARRENCT.COM	1385	1.12	40585	13890	3134	7003	3	75	-73.348392	41.74205	187745	42	5
CT	CT0166	GUNNMEMORIALLIBRARY	5WYKEHAMRD.	WASHINGTON	6793	1273	LITCHFIELD	8608687586	WWW.GUNNLIBRARY.ORG	3704	6	526006	39905	47305	63507	14	1602	-73.311184	41.63078	187745	41	5
CT	CT0167	SILASBRONSONLIBRARY	267GRANDST.	WATERBURY	6702	1981	NEWHAVEN	2035748221	WWW.BRONSONLIBRARY.ORG	107455	32	1815354	238683	273954	190617	64	120000	-73.044424	41.55473	846101	22	5
CT	CT0168	WATERFORDPUBLICLIBRARY	49ROPEFERRYRD.	WATERFORD	6385	2806	NEWLONDON	8604445805	WWW.WATERFORDPUBLICLIBRARY.ORG	18809	15.65	1304428	78021	187231	224564	14	32308	-72.135491	41.34147	264519	22	2
CT	CT0169	WATERTOWNLIBRARYASSOCIATION	470MAINST.	WATERTOWN	6795	2613	LITCHFIELD	8609455360	WWW.WATERTOWNLIBRARY.ORG	22347	10.68	738501	81112	59647	110863	18	39250	-73.116965	41.6037	187745	22	5
CT	CT0170	WESTBROOKPUBLICLIBRARY	61GOODSPEEDDR.	WESTBROOK	6498	1998	MIDDLESEX	8603996422	WWW.WESTBROOKLIBRARY.LIONINC.ORG	6617	4.87	307118	40431	30000	36856	13	6264	-72.442079	41.28448	164794	21	2
CT	CT0171	WESTHARTFORDPUBLICLIBRARY	20SOUTHMAINST.	WESTHARTFORD	6107	2432	HARTFORD	8605616950	WWW.WESTHARTFORDLIBRARY.ORG	60794	54.2	3692023	212680	281316	728846	42	210987	-72.741951	41.76068	877312	13	1
CT	CT0172	WESTHAVENPUBLICLIBRARY	300ELMST.	WESTHAVEN	6516	4692	NEWHAVEN	2039374233	WWW.WESTHAVENPL.ORG	52820	30	2296242	153213	61909	194371	25	32899	-72.952162	41.27576	846101	21	3
CT	CT0173	WESTONPUBLICLIBRARY	56NORFIELDRD.	WESTON	6883	1146	FAIRFIELD	2032222665	WWW.BIBLIO.ORG/WESTON	10270	4.94	378735	48221	38500	65624	7	1763	-73.37669	41.20252	895030	21	4
CT	CT0174	WESTPORTPUBLICLIBRARY	ARNOLDBERNHARDPLAZA	WESTPORT	6880	4329	FAIRFIELD	2032914800	WWW.WESTPORTLIBRARY.ORG	26642	46.03	4802081	197911	531396	775357	27	51264	-73.362154	41.14085	895030	21	4
CT	CT0175	WETHERSFIELDPUBLICLIBRARY	515SILASDEANEHIGHWAY	WETHERSFIELD	6109	2216	HARTFORD	8605292665	WWW.WETHERSFIELDLIBRARY.ORG	26057	18.24	1632747	103960	71490	263100	13	7046	-72.663402	41.71173	877312	21	1
CT	CT0176	WILLINGTONPUBLICLIBRARY	7RUBYRD.	WILLINGTON	6279	1322	TOLLAND	8604293854	WWW.WILLINGTONPUBLICLIBRARY.ORG	6205	1.7	147198	24023	30400	34498	10	1351	-72.267429	41.8776	148406	41	2
CT	CT0177	WILTONLIBRARYASSOCIATION	137OLDRIDGEFIELDRD.	WILTON	6897	3000	FAIRFIELD	2037623950	WWW.WILTONLIBRARY.ORG	17887	26.51	3085704	122867	261087	329873	42	22822	-73.43096	41.19275	895030	21	4
CT	CT0178	BEARDSLEY&MEMORIALLIBRARY	40MUNROPLACE	WINCHESTER	6098	5109	LITCHFIELD	8603796043	WWW.BEARDSLEYANDMEMORIAL.ORG	16124	5.99	309980	54372	6870	55664	5	4928	-73.075477	41.92599	187745	31	1
CT	CT0179	GUILFORDSMITHMEMORIALLIBRARY,INC.	17MAINST.	SOUTHWINDHAM	6266	159	WINDHAM	8604235159	M	23810	0.95	56225	9447	7260	6964	6	356	-72.169323	41.6794	117345	32	2
CT	CT0180	WILLIMANTICPUBLICLIBRARY	905MAINST.	WILLIMANTIC	6226	2316	WINDHAM	8604653079	WWW.BIBLIO.ORG/WILLIMANTIC	23810	10	695026	59237	205000	60412	11	14280	-72.216241	41.71266	117345	32	2
CT	CT0181	WINDHAMFREELIBRARY	WEIRCOURT	WINDHAM	6280	168	WINDHAM	8604230636	WWW.WINDHAMFREELIBRARY.ORG	23810	1.47	48423	9352	17500	8662	2	233	-72.11793	41.69042	117345	41	2
