StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,WebAddr,RelCode,LegBasis,PopLSA,CentralLib,BranchLib,BookMob,Master,Librarians,OtherPaid,TotStaff,LocGvt,StGvt,FedGvt,OtherInc,TotInc,PrintExp,ElecExp,OthMaterial,TotCollExp,TotalExp,BookVol,Ebook,Audio,Video,HrsOpen,Visits,RefTran,RegBor,TotCirc,KidCirc,TotProg,KidProg,TotAtten,KidAtten,GPTerms,PITUsr,Long,Lat,CountyPop,LocaleCode,CongDist
WI,WI0074,DARIEN PUBLIC LIBRARY,47 PARK ST.,DARIEN,53114,490,WALWORTH,2628825155,-3,CI,CI2,2957,1,0,0,0,3.63,0,3.63,100406,0,750,42311,143467,22543,0,1659,24202,131382,17803,8825,4087,1918,2600,26066,3842,1584,20259,10668,189,50,2518,1642,16,6824,-88.707979,42.59909,100749,32,1
WI,WI0075,JOHNSON PUBLIC LIBRARY,131 E. CATHERINE ST.,DARLINGTON,53530,1359,LAFAYETTE,6087764171,www.swls.org/darlingtonlibrary,CI,CI2,8257,1,0,0,1.13,1.73,1.93,3.66,159593,0,764,13129,173486,12046,550,7506,20102,162146,32354,0,4970,2862,2184,32240,8272,2941,46684,22153,356,329,5569,5204,13,7593,-90.117291,42.6819,15871,43,3
WI,WI0076,DEER PARK PUBLIC LIBRARY,112 FRONT ST. W.,DEER PARK,54007,9711,ST. CROIX,7152695464,deerparkwi.org/library,CI,CI2,1141,1,0,0,0,0.63,0.45,1.08,31627,0,0,2082,33709,2022,0,610,2632,33240,10009,4723,4526,1171,884,4004,99,522,15154,8478,4,3,792,714,4,1040,-92.38581,45.18,82487,42,3
WI,WI0077,DEERFIELD PUBLIC LIBRARY,12 W. NELSON ST.,DEERFIELD,53531,408,DANE,6087648102,www.scls.lib.wi.us/deerfield,CI,CI2,3761,1,0,0,0.63,2.53,0.2,2.73,159398,450,1200,13647,174695,20007,2691,5374,28072,175860,19456,8371,5734,2421,2288,22794,3026,1886,59210,22499,148,103,2613,2223,7,7466,-89.075972,43.0543,482705,42,2
WI,WI0078,DEFOREST AREA PUBLIC LIBRARY,203 LIBRARY ST.,DEFOREST,53532,1173,DANE,6088465482,www.deforest.lib.wi.us,CI,CI2,16721,1,0,0,1,8.02,4.73,12.75,618204,1375,0,76352,695931,45270,8780,26624,80674,700020,65821,8370,10169,10212,3202,221668,43187,7974,381715,182841,960,846,19374,15476,14,52742,-89.342368,43.24756,482705,31,2
WI,WI0079,DELAFIELD PUBLIC LIBRARY,500 GENESEE ST.,DELAFIELD,53018,1895,WAUKESHA,2626466230,www.delafieldlibrary.org,CI,CI2,17062,1,0,0,2.45,3.35,4.6,7.95,567072,1472,350,32017,600911,49403,1523,20774,71700,577964,52036,7007,6198,2923,2912,85779,14917,9230,184317,84787,197,153,4090,3801,7,5284,-88.404186,43.05927,380629,21,5
WI,WI0080,ARAM PUBLIC LIBRARY,404 E. WALWORTH AVE.,DELAVAN,53115,1208,WALWORTH,2627283111,www.delavan.lib.wi.us,CI,CI2,16776,1,0,0,2,2,5.5,7.5,479616,663,1650,11626,493555,61833,1329,20592,83754,507263,45982,8825,6347,3858,2980,207870,30750,7462,122717,32030,233,218,8044,7876,14,21718,-88.642229,42.63301,100749,32,1
WI,WI0081,DE SOTO PUBLIC LIBRARY,111 S. HOUGHTON ST.,DE SOTO,54624,187,VERNON,6086483593,www.mwt.net/~despl,CI,CI2,783,1,0,0,0,0.5,0,0.5,22733,2100,0,204,25037,6581,0,1470,8051,25632,13250,8396,3662,1124,1040,3163,350,1048,7090,1509,8,6,130,115,3,1152,-91.198663,43.42358,29090,42,3
WI,WI0085,DRUMMOND PUBLIC LIBRARY,14990 SUPERIOR ST.,DRUMMOND,54832,23,BAYFIELD,7157396290,M,CI,CI2,980,1,0,0,0,0.83,0.1,0.93,52660,2500,0,2091,57251,6181,0,1015,7196,57251,8820,11545,2544,1288,1508,6119,719,859,11794,3252,10,7,199,144,5,1869,-91.253888,46.33683,14926,43,7
WI,WI0086,DURAND COMMUNITY LIBRARY,604 7TH AVE. E.,DURAND,54736,1365,PEPIN,7156728730,www.cityofdurand.com/city/library.html,CI,CI2,4514,1,0,0,0,1.75,0,1.75,111043,0,650,1000,112693,14000,0,2112,16112,112693,51994,0,1985,2100,2952,33555,2995,2490,32768,3282,16,14,650,475,6,3945,-91.958515,44.63068,7357,42,3
WI,WI0087,ALICE BAKER MEMORIAL PUBLIC LIBRARY,820 E. MAIN ST.,EAGLE,53119,520,WAUKESHA,2625942800,M,MJ,CI2,5917,1,0,0,1,3.25,1.73,4.98,226518,986,250,11046,238800,25582,1148,8421,35151,247149,29499,7012,4497,2965,2898,51700,5200,4344,59580,26042,196,109,4030,2397,5,3200,-88.460637,42.87893,380629,41,1
WI,WI0088,WALTER E. OLSON MEMORIAL LIBRARY,203 N. MAIN ST.,EAGLE RIVER,54521,69,VILAS,7154798070,olson.wislib.org,MJ,CI2,10703,1,0,0,0,1,3.33,4.33,168803,2500,893,33034,205230,26481,297,4514,31292,240501,40934,11545,4604,2162,2652,46000,2000,7194,60883,11569,245,130,3610,2280,6,28372,-89.250687,45.91762,21919,43,8
WI,WI0089,EAST TROY LIONS PUBLIC LIBRARY,3094 GRAYDON AVE.,EAST TROY,53120,1110,WALWORTH,2626426262,www.easttroy.lib.wi.us,CI,CI2,8384,1,0,0,0,3.43,0.35,3.78,198142,0,1594,13095,212831,24150,800,10950,35900,203886,20908,8825,5715,2118,2392,43560,1676,3325,43822,16155,234,145,3392,2502,5,7703,-88.41836,42.78651,100749,32,1
WI,WI0090,L.E. PHILLIPS MEMORIAL PUBLIC LIBRARY,400 EAU CLAIRE ST.,EAU CLAIRE,54701,3799,EAU CLAIRE,7158395001,www.ecpubliclibrary.info,CI,CI2,83721,1,0,0,10,10,39.11,49.11,3443573,46770,535,183529,3674407,297278,49556,64879,411713,3570162,244077,4723,26652,27007,3216,371063,59742,46288,1127390,394117,482,391,22478,18868,31,137573,-91.499309,44.81261,98286,13,3
WI,WI0091,EDGERTON PUBLIC LIBRARY,101 ALBION ST.,EDGERTON,53534,1836,ROCK,6088844511,als.lib.wi.us/EPL,CI,CI2,7760,1,0,0,0,1,3.65,4.65,290551,0,1620,31422,323593,24126,200,8966,33292,323593,33509,0,6608,2114,2769,48929,1087,7231,100077,41038,148,119,4412,3574,12,19286,-89.071945,42.83588,160213,31,2
WI,WI0092,ELKHART LAKE PUBLIC LIBRARY,40 PINE ST.,ELKHART LAKE,53020,367,SHEBOYGAN,9208762554,-3,CI,CI2,3433,1,0,0,0,0.6,1.3,1.9,107929,0,1038,5877,114844,11400,0,2622,14022,107929,19685,10382,3156,2750,2225,10920,3640,2007,31186,13026,56,55,1442,1422,4,2379,-88.017317,43.83435,114561,42,6
WI,WI0093,MATHESON MEMORIAL LIBRARY,101 N. WISCONSIN ST.,ELKHORN,53121,1311,WALWORTH,2627232678,www.elkhorn.lib.wi.us,CI,CI2,21065,1,0,0,2.75,4.55,4.07,8.62,566354,0,750,96108,663212,41104,0,10816,51920,626265,63464,8805,6223,4935,2964,224864,24128,10582,159635,57900,257,202,3654,3377,12,20851,-88.543533,42.67384,100749,32,1
WI,WI0094,ELLSWORTH PUBLIC LIBRARY,312 W. MAIN ST.,ELLSWORTH,54011,5094,PIERCE,7152733209,www.ellsworthlibrary.org,CI,CI2,6994,1,0,0,0,1.38,2.33,3.71,185752,0,0,8428,194180,9258,0,2692,11950,175694,18149,4723,5702,3522,2496,49097,4400,4997,86813,27358,141,69,2056,1330,4,7408,-92.482155,44.73209,40254,42,3
WI,WI0095,ELM GROVE PUBLIC LIBRARY,13600 JUNEAU BLVD.,ELM GROVE,53122,1654,WAUKESHA,2627826717,www.elmgrovelibrary.org,CI,CI2,6300,1,0,0,3.73,3.73,2.9,6.63,437233,1361,350,44534,483478,45479,963,30718,77160,483697,45124,7007,7426,4331,2912,93144,6866,4907,111322,22264,120,112,3376,3213,5,7060,-88.081219,43.0456,380629,21,5
WI,WI0096,ELMWOOD PUBLIC LIBRARY,111 N. MAIN ST,ELMWOOD,54740,55,PIERCE,7156392615,www.elmwoodlibrary.org,CI,CI2,1239,1,0,0,0,0.88,0.45,1.33,56609,0,0,7784,64393,6166,0,2611,8777,52328,12339,4723,4372,826,1820,4785,909,723,21852,5421,37,34,319,294,4,1833,-92.151461,44.7796,40254,43,3
WI,WI0097,ELROY PUBLIC LIBRARY,501 SECOND MAIN ST.,ELROY,53929,1255,JUNEAU,6084622407,www.elroywi.com/library.htm,CI,CI2,2656,1,0,0,0,1,0.93,1.93,127220,2500,0,5828,135548,10629,200,6731,17560,109992,17038,8396,4702,2559,2392,33365,804,1740,29166,9921,136,76,4023,2853,7,4984,-90.271942,43.73949,26633,42,3
WI,WI0098,ENDEAVOR PUBLIC LIBRARY,400 CHURCH ST.,ENDEAVOR,53930,80,MARQUETTE,6085872902,www.endeavorlibrary.org,CI,CI2,1136,1,0,0,0,0.9,0,0.9,35176,0,0,0,35176,1939,0,1202,3141,35827,7303,11266,3870,1971,1664,7752,1600,667,12547,3185,28,16,501,414,3,1416,-89.46578,43.70974,15060,42,6
WI,WI0099,EAGER FREE PUBLIC LIBRARY,39 W. MAIN ST.,EVANSVILLE,53536,2122,ROCK,6088822260,www.als.lib.wi.us/EFPL,CI,CI2,8120,1,0,0,1,4.38,0,4.38,231740,1131,0,13886,246757,31038,0,3623,34661,247168,33736,0,8141,3762,2808,57000,6950,7227,87270,36305,222,160,3120,2700,5,9600,-89.300101,42.78031,160213,31,2
WI,WI0100,FAIRCHILD PUBLIC LIBRARY,208 HURON ST.,FAIRCHILD,54741,149,EAU CLAIRE,7153344007,-3,MJ,CI2,903,1,0,0,0,0.65,0,0.65,13397,0,334,552,14283,2804,0,0,2804,15494,10619,0,135,532,1274,3970,96,394,4764,2222,9,9,175,175,2,1332,-90.965331,44.60045,98286,42,3
WI,WI0101,FALL CREEK PUBLIC LIBRARY,122 E. LINCOLN AVE.,FALL CREEK,54742,426,EAU CLAIRE,7158773334,www.fallcreekpubliclibrary.org,CI,CI2,3043,1,0,0,0,0.63,0.55,1.18,76866,0,647,9849,87362,14113,0,2911,17024,80334,14829,4723,4640,1333,1924,13260,156,1226,28956,9167,29,16,686,391,5,480,-91.276571,44.76347,98286,42,3
WI,WI0102,DWIGHT T. PARKER PUBLIC LIBRARY,925 LINCOLN AVE.,FENNIMORE,53809,1743,GRANT,6088226294,M,CI,CI2,7792,1,0,0,0,2,0.53,2.53,152139,0,0,27694,179833,26090,0,11818,37908,149017,27818,0,2863,4617,2392,23196,75,2400,90133,42600,81,81,1718,1718,5,2959,-90.655607,42.98245,49238,42,3
WI,WI0103,FOND DU LAC PUBLIC LIBRARY,32 SHEBOYGAN ST.,FOND DU LAC,54935,4271,FOND DU LAC,9209297080,www.FDLPL.org,CI,CI2,72533,1,0,1,10.13,10.13,21.35,31.48,2370432,0,0,234792,2605224,211155,27000,94034,332189,2641038,182775,1266,15800,14797,3244,357837,32126,48693,799490,336461,414,335,14546,12452,40,78268,-88.445673,43.77782,99453,13,6
WI,WI0104,FONTANA PUBLIC LIBRARY,166 2ND AVE.,FONTANA,53125,437,WALWORTH,2622755107,www.villageoffontana.com/library.html,CI,CI2,3887,1,0,0,1,3.33,0.15,3.48,273991,0,750,14015,288756,33690,0,10980,44670,262365,34650,8805,6300,4333,2444,45452,5025,2121,49540,16199,125,46,3157,1425,8,9578,-88.577991,42.5506,100749,32,1
WI,WI0105,DWIGHT FOSTER PUBLIC LIBRARY,102 E. MILWAUKEE AVE.,FORT ATKINSON,53538,2049,JEFFERSON,9205637790,www.fortlibrary.org,CI,CI2,19507,1,0,0,2,3,6.85,9.85,582965,132,4800,4789,592686,61418,3227,14822,79467,590111,75482,8825,8796,5766,3115,192744,7200,15385,196677,71854,209,156,6872,6190,14,28074,-88.83499,42.9268,80792,32,2
WI,WI0106,FOX LAKE PUBLIC LIBRARY,117 W. STATE ST.,FOX LAKE,53933,47,DODGE,9209283223,www.foxlake.lib.wi.us/,CI,CI2,2803,1,0,0,1,2.1,0.25,2.35,120829,450,1250,10808,133337,17000,0,14294,31294,133337,13520,8825,4221,1533,2392,17963,2256,1123,25337,5265,88,12,2332,725,6,8000,-88.906889,43.56598,87912,42,6
WI,WI0107,FRANKLIN PUBLIC LIBRARY,9151 W. LOOMIS RD.,FRANKLIN,53132,9601,MILWAUKEE,4144258214,www.mcfls.org/franklin,CI,CI2,33560,1,0,0,6.37,7.37,9.75,17.12,1224000,75812,0,20127,1319939,80000,0,13000,93000,1012543,99948,11942,12425,11952,2952,185000,35250,24085,490843,197809,388,340,15611,13486,45,50315,-88.028905,42.9006,953328,21,1
WI,WI0108,FREDERIC PUBLIC LIBRARY,127 OAK ST. W.,FREDERIC,54837,700,POLK,7153274979,www.fredericlibrary.org,CI,CI2,4450,1,0,0,0,1.85,0.83,2.68,131772,0,497,30667,162936,14244,0,5935,20179,143475,14801,4723,5479,1892,2236,46220,4152,2635,78057,22366,116,94,2477,2366,7,8100,-92.465265,45.65926,44270,43,7
WI,WI0109,NEUSCHAFER COMMUNITY LIBRARY,317 WOLF RIVER DRIVE,FREMONT,54940,498,WAUPACA,9204462474,www.owls.lib.wi.us/fpl,CI,CI2,2040,1,0,0,0,1.28,0.93,2.21,77402,0,498,11700,89600,13000,1500,6808,21308,89600,16978,13261,4376,3625,1724,13200,4600,1035,47254,19113,112,102,2470,2230,4,5600,-88.864669,44.25993,51858,42,8
WI,WI0110,GALESVILLE PUBLIC LIBRARY,16787 S. MAIN ST.,GALESVILLE,54630,697,TREMPEALEAU,6085822552,www.wrlsweb.org/memgalesville.htm,CI,CI2,4224,1,0,0,0.4,1.88,0.53,2.41,92965,2500,900,932,97297,7799,0,2127,9926,106121,16025,8396,4177,1156,2132,25600,1868,1926,35147,12263,49,41,1013,927,5,5592,-91.349057,44.08221,27790,42,3
WI,WI0111,GAYS MILLS PUBLIC LIBRARY,205 MAIN ST.,GAYS MILLS,54631,215,CRAWFORD,6087354331,www.mwt.net/~gmbooks,CI,CI2,2165,1,0,0,0,0.8,0,0.8,36277,0,386,5029,41692,4082,0,10927,15009,45736,6881,0,4183,1562,1326,4394,1588,717,11016,2643,27,20,277,142,4,1340,-90.844927,43.31728,16885,43,3
WI,WI0112,GENOA CITY PUBLIC LIBRARY,126 FREEMAN ST.,GENOA CITY,53128,727,WALWORTH,2622796188,-3,CI,CI2,4803,1,0,0,0,1.98,0.05,2.03,88377,0,750,3500,92627,12254,0,5817,18071,94704,17771,8805,4192,1277,2080,21000,6400,2906,35074,14943,87,85,1415,1350,5,5000,-88.329829,42.49625,100749,31,1
WI,WI0113,GERMANTOWN COMMUNITY LIBRARY,N112W16957 MEQUON RD.,GERMANTOWN,53022,670,WASHINGTON,2622537760,www.germantownlibrarywi.org,CI,CI2,31690,1,0,0,3.55,4.55,7.92,12.47,854506,0,500,27000,882006,119073,12500,45200,176773,889412,109379,8825,14480,6425,3056,225000,5000,26339,304856,152743,130,127,6127,6007,26,10431,-88.119885,43.22078,129477,21,5
WI,WI0115,WESTERN TAYLOR COUNTY PUBLIC LIBRARY,380 E. MAIN ST.,GILMAN,54433,87,TAYLOR,7154475486,wvls.lib.wi.us/WestTaylorCoPL,CI,CI2,1303,1,0,0,0,0.8,0,0.8,46791,0,0,0,46791,3616,0,604,4220,45756,6484,8805,3754,1052,1560,5500,956,787,9243,1792,3,3,177,175,6,3269,-90.809398,45.1664,19308,43,7
WI,WI0116,NORTH SHORE LIBRARY,6800 N. PORT WASHINGTON RD.,GLENDALE,53217,3920,MILWAUKEE,4143513461,www.mcfls.org/northshorelibrary,MJ,CI2,25637,1,0,0,5,5,10.85,15.85,817257,0,0,56184,873441,80817,1900,14103,96820,886154,124086,11942,7460,9442,3072,268952,79018,15024,368153,152783,148,134,2830,2523,21,39290,-87.912809,43.14057,953328,21,5
WI,WI0117,GLENWOOD CITY PUBLIC LIBRARY,127 PINE ST.,GLENWOOD CITY,54013,247,ST. CROIX,7152657443,www.glenwoodcitylibrary.org,CI,CI2,2745,1,0,0,0,1,0.93,1.93,106678,0,19,2214,108911,10119,0,6989,17108,109674,8695,4723,4306,983,2080,10700,936,1431,30386,10233,45,36,918,875,4,3409,-92.171889,45.05773,82487,43,3
WI,WI0120,GRANTSBURG PUBLIC LIBRARY,415 S. ROBERT ST.,GRANTSBURG,54840,7951,BURNETT,7154632244,nwls.wislib.org/about/libgr.htm,CI,CI2,9770,1,0,0,0,0.63,1.2,1.83,96874,2500,394,1000,100768,6302,0,4825,11127,105477,15810,11545,2761,2022,1686,74512,9788,3315,37640,11982,117,116,1084,1024,6,6438,-92.679164,45.77626,16196,43,7
WI,WI0121,BROWN COUNTY LIBRARY,515 PINE ST.,GREEN BAY,54301,5194,BROWN,9204484400,www.co.brown.wi.us/library,CO,CO2,244017,1,8,1,9.46,21.68,61.86,83.54,6127390,173468,2381,454118,6757357,545356,62011,128695,736062,6784239,459573,13261,33261,28767,22469,1335750,313295,174211,2292749,863709,2934,2698,121256,116444,123,204139,-88.010221,44.51457,245018,12,8
WI,WI0122,CAESTECKER PUBLIC LIBRARY,518 HILL ST.,GREEN LAKE,54941,278,GREEN LAKE,9202943572,www.greenlakelibrary.org,MJ,CI2,4438,1,0,0,1,2.35,0.7,3.05,152573,0,0,21223,173796,32041,0,9443,41484,163734,21881,11266,4820,4357,2668,83000,8000,3380,70228,23361,179,151,3131,2501,13,12500,-88.958696,43.84515,18566,42,6
WI,WI0123,GREENDALE PUBLIC LIBRARY,5647 BROAD ST.,GREENDALE,53129,1887,MILWAUKEE,4144232136,M,CI,CI2,13995,1,0,0,3,4,3.89,7.89,479459,11855,0,332,491646,58877,0,0,58877,479459,63128,11942,4071,6736,2922,153338,9191,8469,203749,61971,109,104,2806,2713,13,7162,-87.996027,42.94153,953328,21,1
WI,WI0124,GREENFIELD PUBLIC LIBRARY,7215 W. COLD SPRING ROAD,GREENFIELD,53220,2963,MILWAUKEE,4143219595,www.greenfieldlibrary.org,CI,CI2,36395,1,0,0,4,4,9.35,13.35,680508,0,0,110793,791301,57731,13689,21298,92718,820284,86087,11942,12270,10028,3164,164740,20158,20101,324698,88643,168,141,4130,3902,10,31640,-88.003714,42.96651,953328,21,1
WI,WI0125,GREENWOOD PUBLIC LIBRARY,102 N. MAIN ST.,GREENWOOD,54437,100,CLARK,7152677103,wvls.lib.wi.us/GreenwoodPl,CI,CI2,4228,1,0,0,0,1.93,0,1.93,110881,0,836,3812,115529,18000,200,2713,20913,115720,21484,8805,4134,1705,2080,18720,2184,1341,34301,10356,9,6,194,140,5,4500,-90.598124,44.76715,33553,43,3
WI,WI0126,HALES CORNERS PUBLIC LIBRARY,5885 S. 116TH ST.,HALES CORNERS,53130,1707,MILWAUKEE,4145296150,www.mcfls.org/halescorners,CI,CI2,7657,1,0,0,3,6.95,3.43,10.38,449362,58499,1500,12385,521746,48944,3806,6853,59603,540607,38971,11942,6697,3962,3029,97279,3872,4511,161441,69904,270,187,6392,5306,12,13623,-88.058347,42.93789,953328,21,1
WI,WI0127,HAMMOND COMMUNITY LIBRARY,850 DAVIS ST.,HAMMOND,54015,120,ST. CROIX,7157962281,www.hammondpubliclibrary.org,CI,CI2,4294,1,0,0,0,1.63,0.38,2.01,134351,0,359,10562,145272,25279,0,27701,52980,145272,25132,4723,5054,3068,2496,35000,7500,1318,65703,28048,124,97,2454,2046,4,7700,-92.436059,44.97578,82487,32,3
WI,WI0128,HANCOCK PUBLIC LIBRARY,114 S. MAIN ST.,HANCOCK,54943,217,WAUSHARA,7152495817,www.hancocklibrary.org,CI,CI2,1286,1,0,0,0,0.98,0.05,1.03,34034,0,0,13497,47531,5400,0,2100,7500,44045,7918,11266,3772,2723,1508,7000,750,596,17760,3347,11,9,104,69,6,2871,-89.523413,44.13335,24760,43,6
WI,WI0129,HARTFORD PUBLIC LIBRARY,115 N. MAIN ST.,HARTFORD,53027,1596,WASHINGTON,2626738240,www.hartfordlibrary.org,CI,CI2,20252,1,0,0,2,2,6.5,8.5,768684,1859,1250,70813,842606,97497,2860,24671,125028,724618,106776,8825,11041,4844,3285,125000,24369,20560,170724,72882,61,56,3211,3014,6,12203,-88.378942,43.31882,129477,32,5
WI,WI0130,HARTLAND PUBLIC LIBRARY,110 E. PARK AVE.,HARTLAND,53029,2130,WAUKESHA,2623673350,www.hartlandlibrary.org,CI,CI2,13845,1,0,0,3.63,4.63,5.45,10.08,658347,1505,350,6607,666809,68573,1887,36591,107051,664063,59984,7007,7123,4574,3012,166431,11192,8578,219123,86684,277,222,4028,3166,12,11461,-88.346343,43.10251,380629,21,5
WI,WI0132,SHERMAN AND RUTH WEISS COMMUNITY LIBRARY,10788 STATE HIGHWAY 27/77,HAYWARD,54843,917,SAWYER,7156342161,www.weisscommunitylibrary.com,CI,CI2,13492,1,0,0,0,1.75,3.05,4.8,160060,2925,60,128813,291858,15909,0,2284,18193,279771,30441,11545,4001,3101,2392,67557,6225,7936,107578,24173,73,67,766,615,11,13469,-91.388772,46.04538,17117,43,7
WI,WI0133,HAZEL GREEN PUBLIC LIBRARY,1610 FAIRPLAY,HAZEL GREEN,53811,367,GRANT,6088542952,-3,CI,CI2,1907,1,0,0,0,0.75,0,0.75,48719,0,0,733,49452,3503,0,1714,5217,36149,6893,0,3615,1299,1560,11600,208,984,14254,7928,21,10,671,485,6,2213,-90.434709,42.53294,49238,42,3
WI,WI0134,HILLSBORO PUBLIC LIBRARY,819 HIGH AVE.,HILLSBORO,54634,468,VERNON,6084892192,-3,CI,CI2,4598,1,0,0,0,1.65,0.1,1.75,123567,2500,900,3887,130854,22936,0,2519,25455,130854,28778,8396,5094,5418,1716,8845,12160,1399,56704,19766,26,14,685,375,2,2849,-90.341447,43.6522,29090,43,3
WI,WI0135,HORICON PUBLIC LIBRARY,404 E. LAKE ST.,HORICON,53032,1245,DODGE,9204853535,www.horicon.lib.wi.us,CI,CI2,5732,1,0,0,1,2.05,1.68,3.73,218239,0,1250,15183,234672,22049,0,9011,31060,213657,31482,8825,6536,3041,2444,41546,7347,2416,61509,21069,258,165,3063,2150,9,8489,-88.632865,43.45156,87912,41,6
WI,WI0136,HORTONVILLE PUBLIC LIBRARY,102 W. MAIN ST.,HORTONVILLE,54944,9999,OUTAGAMIE,9207794279,www.owls.lib.wi.us/hpl,CI,CI2,9022,1,0,0,0,1,1.75,2.75,116338,0,0,0,116338,5488,0,215,5703,113290,20438,13261,4628,2898,2402,34680,6375,3491,81809,35528,180,180,3837,3837,2,3948,-88.638506,44.33474,174993,41,8
WI,WI0137,HUDSON AREA JOINT LIBRARY,911 FOURTH ST.,HUDSON,54016,1682,ST. CROIX,7153863101,www.hudsonpubliclibrary.org,MJ,CI2,30833,1,0,0,2,3,6.79,9.79,649954,1197,0,37195,688346,69162,0,27971,97133,680902,56286,4723,6938,3938,2884,95081,32945,13830,323964,149240,376,364,13440,13348,8,18895,-92.754051,44.97942,82487,31,3
WI,WI0138,HURLEY PUBLIC LIBRARY,405 5TH AVE. N.,HURLEY,54534,1178,IRON,7155615707,-3,CI,CI2,4785,1,0,0,0,1,0.5,1.5,57915,2923,470,31400,92708,16535,0,1400,17935,92859,10150,11545,2690,531,2080,11450,4850,1203,17977,3853,21,20,538,520,5,4680,-90.186258,46.4531,6197,33,7
WI,WI0140,INDEPENDENCE PUBLIC LIBRARY,23688 ADAMS ST.,INDEPENDENCE,54747,99,TREMPEALEAU,7159853616,www.wrlsweb.org/independence,CI,CI2,1632,1,0,0,0,1,0.55,1.55,66438,2500,0,878,69816,12888,125,2121,15134,69816,13347,8396,3905,1512,1924,12700,500,0,9415,3552,9,4,645,476,3,3100,-91.426915,44.35734,27790,43,3
WI,WI0141,IOLA VILLAGE LIBRARY,180 S. MAIN ST.,IOLA,54945,336,WAUPACA,7154454330,www.owls.lib.wi.us/ivl,CI,CI2,3997,1,0,0,0,2.6,0.5,3.1,176272,0,0,7898,184170,17149,0,10312,27461,171399,17702,13261,4687,3015,2640,50891,2765,2383,62878,16982,59,50,821,704,6,10275,-89.130899,44.50592,51858,42,8
WI,WI0142,HEDBERG PUBLIC LIBRARY,316 S. MAIN ST.,JANESVILLE,53545,3971,ROCK,6087586600,www.hedbergpubliclibrary.org,CI,CI2,83800,1,0,0,10.5,10.5,38.65,49.15,3435892,130575,12623,226400,3805490,304630,66550,118382,489562,3725270,221893,0,35189,20768,3744,625882,41930,61812,1176691,402929,912,561,28447,25099,69,130045,-89.018445,42.67925,160213,13,1
WI,WI0143,JEFFERSON PUBLIC LIBRARY,321 S. MAIN ST.,JEFFERSON,53549,1772,JEFFERSON,9206747733,www.jefferson.lib.wi.us,CI,CI2,12450,1,0,0,1.68,2.68,4.68,7.36,433270,910,1250,8723,444153,25542,0,11835,37377,449467,53827,8825,4785,2607,2848,40317,4703,7029,97641,34846,96,96,4097,4097,5,9476,-88.807341,43.00319,80792,32,2
WI,WI0144,JOHNSON CREEK PUBLIC LIBRARY,125 LINCOLN ST.,JOHNSON CREEK,53038,130,JEFFERSON,9206993741,www.johnsoncreeklibrary.org,CI,CI2,4898,1,0,0,0,1,2.45,3.45,196279,589,1250,14457,212575,15231,0,7706,22937,206629,22954,8825,4607,2153,2596,25330,6278,2615,56386,32005,184,156,2739,2587,5,3762,-88.77591,43.07841,80792,42,5
WI,WI0145,JUNEAU PUBLIC LIBRARY,250 N. FAIRFIELD AVE.,JUNEAU,53039,1157,DODGE,9203864805,www.juneau.lib.wi.us,CI,CI2,4329,1,0,0,0,1,2.53,3.53,234088,1168,1250,10818,247324,45233,0,7964,53197,238925,40189,8825,4776,2639,2237,68950,4260,1520,38964,13388,46,42,1037,970,4,3497,-88.708892,43.41135,87912,42,6
WI,WI0146,KAUKAUNA PUBLIC LIBRARY,111 MAIN AVE.,KAUKAUNA,54130,2436,OUTAGAMIE,9207666340,www.kaukaunalibrary.org,CI,CI2,19574,1,0,0,1.9,3.78,5.6,9.38,688726,0,0,0,688726,68775,1913,27423,98111,687347,63509,13261,7693,3151,2884,145851,12285,12456,224071,104754,261,232,8274,4568,8,13960,-88.269594,44.27987,174993,22,8
WI,WI0147,KENDALL PUBLIC LIBRARY,110 E. SOUTH RAILROAD ST.,KENDALL,54638,126,MONROE,6084637103,www.wrlsweb.org/memkendall.htm,CI,CI2,1199,1,0,0,0,0.55,0,0.55,30529,2100,0,1745,34374,4759,0,682,5441,22958,14219,8396,3892,1033,1092,3450,475,664,8373,3181,26,15,244,51,4,3225,-90.368313,43.79247,43350,43,3
WI,WI0148,KENOSHA PUBLIC LIBRARY,812 56TH ST.,KENOSHA,53141,1414,KENOSHA,2625646324,www.kenosha.lib.wi.us,CI,CO2,130987,0,4,1,20.2,20.2,68.2,88.4,5813337,357769,31897,227976,6430979,405954,60271,119161,585386,6402526,357397,8825,28924,22731,13680,846285,178693,93943,1157686,415793,964,883,27851,25467,109,325205,-87.82125,42.58477,164465,22,1
WI,WI0149,MENOMINEE TRIBAL/COUNTY LIBRARY,W2760 CHIEF LITTLE WAVE RD.,KESHENA,54135,1090,MENOMINEE,7157995212,www.nfls.lib.wi.us/kes,NL,CO1,4630,1,0,0,0,2,0,2,172600,1011,5000,0,178611,5175,0,3450,8625,178611,8426,13261,3431,1637,2206,14500,700,2055,1910,394,12,10,140,121,8,10798,-88.625835,44.8736,4571,42,8
WI,WI0150,KEWASKUM PUBLIC LIBRARY,206 FIRST ST.,KEWASKUM,53040,38,WASHINGTON,2626264312,www.kewaskum.lib.wi.us,CI,CI2,7053,1,0,0,0,1,1.88,2.88,167944,897,500,17529,186870,20789,0,5904,26693,176403,25226,8825,4741,2490,2512,15000,4000,3608,68770,29185,24,14,798,578,5,4200,-88.227288,43.52184,129477,32,5
